CustomerID,Age,Gender,CityTier,TenureMonths,PreferredCategory,SatisfactionScore,OrderCount,TotalSpend,DaysSinceLastOrder,Complain,CashbackAmount,ChurnStatus
CUST-2024,64,Male,1,36,Fashion,5,15,1406.33,4,0,70.82,0
CUST-2025,53,Female,2,55,Home & Kitchen,4,26,2617.14,6,0,169.81,0
CUST-2026,64,Female,2,60,Electronics,1,21,420.0,14,1,273.74,0
CUST-2027,39,Female,2,46,Fashion,2,21,3387.11,28,0,238.97,0
CUST-2028,51,Male,2,19,Home & Kitchen,3,6,184.02,31,0,136.33,0
CUST-2029,64,Male,2,58,Electronics,4,29,2010.57,23,0,200.22,0
CUST-2030,25,Male,1,60,Electronics,4,21,420.0,46,0,377.47,0
CUST-2031,57,Female,1,35,Books & Media,3,19,1462.29,46,0,351.17,0
CUST-2032,66,Male,2,46,Electronics,3,19,1351.97,19,1,82.32,0
CUST-2033,61,Female,1,40,Electronics,1,20,1392.98,4,0,386.29,0
CUST-2034,36,Male,3,56,Books & Media,2,29,2729.77,26,0,73.87,0
CUST-2035,59,Other,2,59,Home & Kitchen,3,26,2019.83,16,0,294.32,0
CUST-2036,58,Male,3,28,Home & Kitchen,1,17,1719.59,5,0,167.03,0
CUST-2037,54,Male,1,1,Beauty & Care,3,1,47.88,140,1,314.46,1
CUST-2038,23,Male,3,42,Electronics,5,22,1921.07,16,0,167.6,0
CUST-2039,69,Female,3,18,Home & Kitchen,3,11,726.55,34,0,493.23,0
CUST-2040,43,Female,2,48,Fashion,1,22,1625.58,23,0,189.38,0
CUST-2041,51,Female,2,40,Beauty & Care,2,16,1489.77,5,0,158.88,0
CUST-2042,62,Male,1,33,Fashion,3,15,1048.06,2,0,175.31,0
CUST-2043,23,Male,3,12,Fashion,3,2,163.69,34,0,453.41,0
CUST-2044,54,Female,2,8,Fashion,3,11,554.1,9,1,336.3,1
CUST-2045,50,Male,1,24,Fashion,3,12,1414.38,9,1,378.81,1
CUST-2046,39,Male,1,16,Home & Kitchen,3,10,1068.53,110,0,463.1,1
CUST-2047,38,Other,3,50,Fashion,4,17,1495.99,21,0,460.34,0
CUST-2048,23,Female,3,4,Home & Kitchen,3,2,155.44,1,0,382.53,0
CUST-2049,23,Female,3,38,Fashion,4,11,900.56,14,1,139.02,1
CUST-2050,65,Female,2,44,Fashion,3,18,2109.97,30,1,429.52,0
CUST-2051,21,Male,1,27,Home & Kitchen,1,15,1570.92,13,1,141.7,0
CUST-2052,47,Male,1,9,Beauty & Care,3,6,706.35,1,1,384.3,0
CUST-2053,28,Female,1,47,Home & Kitchen,3,24,1793.84,20,0,358.52,0
CUST-2054,47,Female,1,16,Books & Media,5,10,995.02,3,1,391.5,0
CUST-2055,48,Male,1,56,Beauty & Care,4,24,2895.85,33,0,289.71,0
CUST-2056,41,Male,1,12,Fashion,5,7,400.51,33,0,337.43,0
CUST-2057,26,Male,1,31,Home & Kitchen,5,11,608.62,1,0,478.99,0
CUST-2058,20,Female,3,24,Books & Media,4,13,1212.33,12,0,95.49,0
CUST-2059,68,Female,1,55,Fashion,3,21,1006.99,18,0,188.98,0
CUST-2060,48,Female,3,14,Beauty & Care,3,7,213.68,27,0,325.11,0
CUST-2061,57,Male,2,45,Home & Kitchen,5,22,2645.27,12,0,483.82,0
CUST-2062,54,Female,1,25,Fashion,4,13,1631.07,11,1,93.01,0
CUST-2063,53,Female,1,34,Electronics,1,15,743.99,142,0,60.15,1
CUST-2064,41,Male,1,3,Fashion,4,6,252.24,1,0,75.09,0
CUST-2065,48,Male,1,58,Books & Media,2,25,1635.11,157,0,73.58,1
CUST-2066,23,Male,2,24,Home & Kitchen,3,11,1348.43,1,0,458.52,0
CUST-2067,19,Male,1,54,Fashion,2,26,1889.62,11,0,374.57,0
CUST-2068,37,Female,1,42,Books & Media,4,17,1493.29,23,0,354.7,0
CUST-2069,45,Male,1,9,Fashion,5,8,757.98,5,0,285.16,0
CUST-2070,28,Female,3,26,Fashion,2,17,1533.66,5,0,401.88,0
CUST-2071,21,Male,2,20,Home & Kitchen,1,12,1557.87,10,1,120.04,1
CUST-2072,32,Male,2,40,Home & Kitchen,2,23,1458.28,127,0,226.37,1
CUST-2073,23,Male,1,10,Electronics,4,5,409.67,16,0,270.5,0
CUST-2074,66,Male,2,19,Fashion,3,10,919.73,29,0,99.68,0
CUST-2075,47,Female,2,3,Fashion,2,2,167.06,42,1,238.78,1
CUST-2076,55,Female,2,24,Fashion,2,12,581.12,47,0,192.43,0
CUST-2077,68,Female,3,5,Fashion,3,6,244.94,40,1,66.01,1
CUST-2078,19,Female,1,3,Fashion,2,3,120.59,14,1,111.53,1
CUST-2079,32,Male,3,58,Electronics,4,33,3523.99,4,1,393.82,0
CUST-2080,28,Male,3,27,Fashion,1,18,1086.98,11,1,58.12,1
CUST-2081,25,Male,1,16,Electronics,4,12,1188.94,8,0,470.41,0
CUST-2082,43,Female,2,49,Fashion,2,24,2102.45,5,0,88.89,0
CUST-2083,68,Male,3,15,Beauty & Care,3,5,278.77,1,1,409.66,0
CUST-2084,62,Male,1,35,Home & Kitchen,2,14,791.04,96,0,454.38,1
CUST-2085,61,Female,2,12,Fashion,4,7,623.14,88,0,473.51,0
CUST-2086,22,Male,3,41,Electronics,5,19,1659.28,1,0,440.36,0
CUST-2087,23,Male,2,53,Electronics,5,26,2593.79,6,0,179.4,0
CUST-2088,43,Male,1,44,Fashion,3,22,1568.05,5,1,199.89,0
CUST-2089,21,Female,2,26,Electronics,3,14,834.38,11,0,241.95,0
CUST-2090,36,Female,1,47,Fashion,4,16,1412.74,7,0,112.68,0
CUST-2091,37,Female,2,34,Electronics,4,13,1658.77,102,1,60.02,1
CUST-2092,50,Male,1,23,Beauty & Care,2,6,172.2,3,1,441.1,0
CUST-2093,37,Other,2,31,Fashion,4,17,1037.48,8,0,299.36,0
CUST-2094,66,Female,2,50,Electronics,3,22,2259.69,2,0,323.93,0
CUST-2095,29,Male,2,20,Beauty & Care,2,21,1921.39,137,0,467.14,1
CUST-2096,64,Female,2,12,Electronics,2,8,825.2,87,0,349.3,1
CUST-2097,18,Male,2,23,Electronics,2,16,1153.77,44,0,360.88,0
CUST-2098,43,Female,2,4,Fashion,3,4,146.57,19,0,404.14,0
CUST-2099,31,Female,1,23,Fashion,2,7,946.01,7,0,102.36,1
CUST-2100,55,Male,2,48,Home & Kitchen,2,20,2350.3,8,0,212.07,0
CUST-2101,54,Female,1,55,Electronics,2,15,1264.12,20,0,485.69,0
CUST-2102,28,Female,3,48,Fashion,3,28,1673.01,51,0,465.32,0
CUST-2103,53,Female,1,1,Electronics,4,4,281.13,10,0,447.83,0
CUST-2104,30,Male,1,54,Electronics,3,18,1653.71,13,0,253.44,0
CUST-2105,60,Male,2,25,Beauty & Care,1,13,1006.86,32,0,435.74,0
CUST-2106,20,Male,2,2,Home & Kitchen,2,3,253.7,9,0,71.78,0
CUST-2107,50,Female,1,30,Electronics,5,17,2266.17,30,0,116.83,0
CUST-2108,23,Male,2,3,Fashion,3,2,225.42,17,1,236.29,1
CUST-2109,67,Female,2,58,Electronics,3,22,1097.29,1,0,267.53,0
CUST-2110,27,Female,2,21,Beauty & Care,1,18,1571.54,18,0,168.58,0
CUST-2111,22,Male,1,25,Electronics,4,9,624.5,88,0,210.41,1
CUST-2112,40,Female,2,20,Electronics,3,11,1033.32,12,1,123.25,0
CUST-2113,27,Male,2,49,Fashion,2,18,1495.8,13,0,270.11,0
CUST-2114,61,Female,2,52,Fashion,1,19,3306.59,2,0,407.23,0
CUST-2115,19,Female,2,22,Fashion,3,6,587.27,33,0,347.61,0
CUST-2116,30,Male,2,21,Electronics,4,8,647.8,66,0,98.51,0
CUST-2117,57,Male,1,33,Electronics,5,13,1823.77,15,1,269.41,0
CUST-2118,19,Male,1,52,Fashion,4,19,1732.16,9,0,363.94,0
CUST-2119,37,Female,1,38,Electronics,4,15,591.57,109,0,288.45,1
CUST-2120,18,Female,1,15,Beauty & Care,1,9,731.4,47,0,226.25,1
CUST-2121,54,Female,1,58,Electronics,3,28,2895.51,29,0,329.86,0
CUST-2122,26,Male,2,58,Fashion,4,34,3384.22,12,0,485.89,0
CUST-2123,34,Male,1,46,Home & Kitchen,2,18,2072.79,8,0,92.71,0
CUST-2124,26,Male,3,52,Electronics,5,21,1881.84,44,0,225.51,0
CUST-2125,28,Female,1,15,Fashion,2,8,699.95,25,0,232.97,0
CUST-2126,32,Female,2,46,Beauty & Care,3,24,1030.22,25,0,309.64,0
CUST-2127,41,Male,2,25,Electronics,4,11,1439.38,2,1,118.48,0
CUST-2128,55,Male,1,21,Beauty & Care,4,8,606.66,25,1,129.49,0
CUST-2129,52,Female,1,24,Fashion,4,6,333.68,60,1,178.41,1
CUST-2130,47,Female,2,57,Electronics,1,28,4587.44,102,0,480.14,1
CUST-2131,48,Female,1,58,Fashion,4,23,3114.26,3,1,380.35,0
CUST-2132,66,Female,3,5,Electronics,3,5,357.84,34,0,347.76,0
CUST-2133,22,Male,2,6,Home & Kitchen,3,7,200.06,29,0,417.63,0
CUST-2134,61,Male,3,49,Home & Kitchen,5,25,1586.15,77,1,107.41,0
CUST-2135,67,Female,1,43,Beauty & Care,4,35,4633.09,48,0,436.7,0
CUST-2136,31,Female,2,48,Books & Media,1,19,1715.73,117,0,317.67,1
CUST-2137,28,Male,2,44,Home & Kitchen,4,24,1068.41,112,0,200.9,1
CUST-2138,26,Female,2,47,Fashion,1,19,2061.87,8,0,417.13,0
CUST-2139,51,Female,1,23,Electronics,1,15,1180.56,45,0,411.15,1
CUST-2140,29,Female,2,4,Fashion,3,2,131.08,26,0,430.57,0
CUST-2141,52,Female,2,27,Electronics,5,7,474.7,8,0,101.98,0
CUST-2142,52,Male,2,18,Home & Kitchen,2,11,1366.11,7,0,486.21,0
CUST-2143,18,Female,1,21,Fashion,4,15,1520.99,2,0,481.83,0
CUST-2144,57,Female,3,28,Electronics,2,12,485.02,55,0,210.86,1
CUST-2145,39,Female,1,35,Electronics,4,19,1824.3,13,0,79.65,0
CUST-2146,46,Female,3,22,Fashion,3,9,794.06,68,1,125.18,1
CUST-2147,25,Female,3,40,Fashion,4,14,1013.43,32,0,496.77,0
CUST-2148,28,Male,3,23,Fashion,2,11,813.67,39,0,303.36,0
CUST-2149,58,Female,2,3,Fashion,4,4,236.19,12,0,210.48,0
CUST-2150,54,Female,1,40,Fashion,5,16,1041.99,21,0,179.69,0
CUST-2151,31,Female,3,50,Home & Kitchen,4,30,2810.75,18,0,165.65,0
CUST-2152,47,Female,1,10,Electronics,3,3,230.02,9,0,348.87,0
CUST-2153,52,Female,2,25,Electronics,5,12,1216.45,62,0,238.72,0
CUST-2154,38,Male,2,52,Fashion,1,19,1167.56,34,0,484.43,0
CUST-2155,54,Female,2,49,Fashion,4,24,2549.4,1,0,357.73,0
CUST-2156,22,Male,1,8,Electronics,5,6,746.6,60,0,406.42,0
CUST-2157,36,Male,2,55,Fashion,1,25,2119.91,3,0,181.73,0
CUST-2158,31,Female,3,11,Electronics,3,10,1006.19,18,0,85.63,0
CUST-2159,43,Female,1,5,Fashion,2,4,407.16,29,1,269.52,1
CUST-2160,21,Male,3,58,Fashion,3,24,1678.49,1,0,191.56,0
CUST-2161,42,Male,1,45,Fashion,4,17,1732.32,37,0,140.94,0
CUST-2162,62,Female,1,53,Beauty & Care,3,22,440.0,37,0,478.69,0
CUST-2163,59,Male,1,55,Electronics,3,16,320.0,36,0,249.79,0
CUST-2164,42,Male,1,37,Books & Media,2,28,2103.24,6,0,128.62,0
CUST-2165,35,Male,3,56,Fashion,3,28,2912.11,10,0,139.39,0
CUST-2166,57,Male,1,59,Fashion,2,27,2226.11,9,0,176.32,0
CUST-2167,25,Male,1,45,Home & Kitchen,5,17,1825.4,112,0,499.69,1
CUST-2168,56,Male,1,38,Home & Kitchen,1,14,685.27,2,0,170.61,0
CUST-2169,57,Male,2,29,Fashion,5,10,1114.85,19,0,197.96,0
CUST-2170,31,Female,2,5,Fashion,3,2,267.73,71,0,346.7,1
CUST-2171,49,Female,1,9,Electronics,3,5,320.54,51,0,182.28,1
CUST-2172,68,Female,1,59,Electronics,4,36,3892.68,60,0,147.11,0
CUST-2173,55,Male,3,48,Fashion,3,24,2056.43,125,0,121.39,0
CUST-2174,50,Male,1,2,Electronics,3,2,196.51,17,0,190.71,0
CUST-2175,40,Female,2,1,Fashion,1,2,267.61,12,1,97.66,1
CUST-2176,32,Male,1,40,Electronics,3,15,1422.29,1,0,58.39,0
CUST-2177,50,Female,2,60,Home & Kitchen,2,32,3453.86,5,0,412.09,0
CUST-2178,42,Female,1,51,Beauty & Care,1,16,753.74,28,0,112.05,0
CUST-2179,34,Female,2,30,Books & Media,3,10,1070.09,6,1,399.19,0
CUST-2180,50,Male,1,11,Fashion,1,6,799.8,46,0,408.89,1
CUST-2181,64,Male,3,28,Home & Kitchen,2,11,630.24,1,0,292.06,0
CUST-2182,19,Female,1,44,Beauty & Care,1,17,1280.26,10,0,189.36,0
CUST-2183,31,Male,2,12,Fashion,1,9,950.25,41,0,115.26,0
CUST-2184,57,Female,1,39,Electronics,2,12,1181.2,10,0,381.56,0
CUST-2185,57,Female,1,26,Books & Media,5,11,486.29,45,0,320.62,0
CUST-2186,68,Other,2,13,Fashion,1,7,629.63,180,0,344.95,1
CUST-2187,56,Male,1,59,Fashion,4,19,1425.37,55,0,53.9,0
CUST-2188,68,Female,3,8,Electronics,2,6,335.64,14,1,467.38,1
CUST-2189,23,Female,3,54,Electronics,5,22,2765.44,80,0,79.83,0
CUST-2190,23,Male,3,28,Beauty & Care,1,16,1362.62,1,0,215.06,0
CUST-2191,20,Male,1,58,Fashion,5,26,2976.78,45,0,231.22,0
CUST-2192,24,Female,2,30,Electronics,4,18,896.36,1,0,50.61,0
CUST-2193,68,Male,1,9,Electronics,1,5,513.34,6,0,273.69,0
CUST-2194,25,Male,3,39,Fashion,5,18,2103.31,153,0,388.76,1
CUST-2195,59,Male,2,31,Fashion,3,16,1243.77,15,0,420.47,0
CUST-2196,69,Female,3,58,Electronics,2,21,1471.78,60,0,445.73,0
CUST-2197,32,Female,2,21,Beauty & Care,4,12,550.46,16,0,269.47,0
CUST-2198,64,Female,2,56,Electronics,5,24,1415.0,64,0,333.79,0
CUST-2199,46,Male,1,47,Fashion,3,15,1071.32,117,0,85.78,1
